brand,model_clean,car_link,description,price,price_eur,first_registration,accident_free,car_age_years,mileage_km,mileage_category,power_kw,power_hp,fuel_type,seller_name,seller_rating,seller_reviews_count,rag_text,specifications,spec_list
Mercedes-Benz,Mercedes-Benz CLA 200 Shooting Brake,https://suchen.mobile.de/fahrzeuge/details.html?id=442028837&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&rd=100&ref=srp&refId=692b2536-d65d-caf0-12e7-d05cb10a818e&s=Car&sb=rel&searchId=692b2536-d65d-caf0-12e7-d05cb10a818e&vc=Car,7G-DCT AMG Line+LED+NAVI,"18,999",18999,2017-09,False,8,92215,50k-100k,115.0,156.0,Petrol,Kamux Auto GmbH,4.3,161,"Mercedes-Benz | Mercedes-Benz CLA 200 Shooting Brake | First registration: 2017-09 | Accident-free: No | Mileage: 92,215 km | Fuel: Petrol | Power: 115.0 kW | Price: €18,999 | Seller: Kamux Auto GmbH (4.3⭐) | Description: 7G-DCT AMG Line+LED+NAVI","['FR 09/2017', '92,215 km', '115 kW (156 hp)', 'Petrol']","['FR 09/2017', '92,215 km', '115 kW (156 hp)', 'Petrol']"
Volkswagen,Volkswagen Golf,https://suchen.mobile.de/fahrzeuge/details.html?id=440050581&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=42&rd=100&ref=srp&refId=80d87fdb-6fda-9620-7ede-625a3ee94cba&s=Car&sb=rel&searchId=80d87fdb-6fda-9620-7ede-625a3ee94cba&vc=Car,VII 2.0 TSI GTI Performance BM Aut.*NAV*LED,"24,610",24610,2019-06,True,6,62740,50k-100k,180.0,245.0,Petrol,Autohero GmbH - Standort Hamburg,4.5,176,"Volkswagen | Volkswagen Golf | First registration: 2019-06 | Accident-free: Yes | Mileage: 62,740 km | Fuel: Petrol | Power: 180.0 kW | Price: €24,610 | Seller: Autohero GmbH - Standort Hamburg (4.5⭐) | Description: VII 2.0 TSI GTI Performance BM Aut.*NAV*LED","['Accident-free', 'FR 06/2019', '62,740 km', '180 kW (245 hp)', 'Petrol']","['Accident-free', 'FR 06/2019', '62,740 km', '180 kW (245 hp)', 'Petrol']"
BMW,BMW 530,https://suchen.mobile.de/fahrzeuge/details.html?id=441930833&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=42&rd=100&ref=srp&refId=80d87fdb-6fda-9620-7ede-625a3ee94cba&s=Car&sb=rel&searchId=80d87fdb-6fda-9620-7ede-625a3ee94cba&vc=Car,Baureihe 5 Lim. 530 d Luxury Line,"29,490",29490,2017-03,True,8,112000,>100k,195.0,265.0,Diesel,AGO Automobile,4.9,31,"BMW | BMW 530 | First registration: 2017-03 | Accident-free: Yes | Mileage: 112,000 km | Fuel: Diesel | Power: 195.0 kW | Price: €29,490 | Seller: AGO Automobile (4.9⭐) | Description: Baureihe 5 Lim. 530 d Luxury Line","['Accident-free', 'FR 03/2017', '112,000 km', '195 kW (265 hp)', 'Diesel']","['Accident-free', 'FR 03/2017', '112,000 km', '195 kW (265 hp)', 'Diesel']"
Mercedes-Benz,Mercedes-Benz E 200,https://suchen.mobile.de/fahrzeuge/details.html?id=437324562&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=42&rd=100&ref=srp&refId=80d87fdb-6fda-9620-7ede-625a3ee94cba&s=Car&sb=rel&searchId=80d87fdb-6fda-9620-7ede-625a3ee94cba&vc=Car,d Avantgarde | AHK | NAVI | LEDER | MULTI,"27,990",27990,2018-07,True,7,71325,50k-100k,110.0,150.0,Diesel,Hugo Pfohe GmbH - Ford und Kia in Hamburg-Fuhlsbüttel,4.8,206,"Mercedes-Benz | Mercedes-Benz E 200 | First registration: 2018-07 | Accident-free: Yes | Mileage: 71,325 km | Fuel: Diesel | Power: 110.0 kW | Price: €27,990 | Seller: Hugo Pfohe GmbH - Ford und Kia in Hamburg-Fuhlsbüttel (4.8⭐) | Description: d Avantgarde | AHK | NAVI | LEDER | MULTI","['Accident-free', 'FR 07/2018', '71,325 km', '110 kW (150 hp)', 'Diesel']","['Accident-free', 'FR 07/2018', '71,325 km', '110 kW (150 hp)', 'Diesel']"
Audi,Audi Cabriolet,https://suchen.mobile.de/fahrzeuge/details.html?id=439020217&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=42&rd=100&ref=srp&refId=80d87fdb-6fda-9620-7ede-625a3ee94cba&s=Car&sb=rel&searchId=80d87fdb-6fda-9620-7ede-625a3ee94cba&vc=Car,A3 2.0 TDI Sport PDC LED SHZ,"19,990",19990,2018-04,False,7,93450,50k-100k,110.0,150.0,Diesel,Renault Retail Group Deutschland GmbH - Gebrauchtwagenzentrum HH-Wendenstraße,4.3,75,"Audi | Audi Cabriolet | First registration: 2018-04 | Accident-free: No | Mileage: 93,450 km | Fuel: Diesel | Power: 110.0 kW | Price: €19,990 | Seller: Renault Retail Group Deutschland GmbH - Gebrauchtwagenzentrum HH-Wendenstraße (4.3⭐) | Description: A3 2.0 TDI Sport PDC LED SHZ","['FR 04/2018', '93,450 km', '110 kW (150 hp)', 'Diesel']","['FR 04/2018', '93,450 km', '110 kW (150 hp)', 'Diesel']"
Audi,Audi A5,https://suchen.mobile.de/fahrzeuge/details.html?id=440608896&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=42&rd=100&ref=srp&refId=80d87fdb-6fda-9620-7ede-625a3ee94cba&s=Car&sb=rel&searchId=80d87fdb-6fda-9620-7ede-625a3ee94cba&vc=Car,Cabriolet 35 TDI design*LED*PDC*LEDER*SHZ*TOP,"25,990",25990,2019-01,True,6,114500,>100k,110.0,150.0,Diesel,Royal Cars GmbH,4.6,246,"Audi | Audi A5 | First registration: 2019-01 | Accident-free: Yes | Mileage: 114,500 km | Fuel: Diesel | Power: 110.0 kW | Price: €25,990 | Seller: Royal Cars GmbH (4.6⭐) | Description: Cabriolet 35 TDI design*LED*PDC*LEDER*SHZ*TOP","['Accident-free', 'FR 01/2019', '114,500 km', '110 kW (150 hp)', 'Diesel']","['Accident-free', 'FR 01/2019', '114,500 km', '110 kW (150 hp)', 'Diesel']"
Mercedes-Benz,Mercedes-Benz GLC 250,https://suchen.mobile.de/fahrzeuge/details.html?id=441258269&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=42&rd=100&ref=srp&refId=80d87fdb-6fda-9620-7ede-625a3ee94cba&s=Car&sb=rel&searchId=80d87fdb-6fda-9620-7ede-625a3ee94cba&vc=Car,Not provided by seller.,"35,500",35500,2019-08,True,6,82300,50k-100k,155.0,211.0,Petrol,Vici-Automobile,4.9,128,"Mercedes-Benz | Mercedes-Benz GLC 250 | First registration: 2019-08 | Accident-free: Yes | Mileage: 82,300 km | Fuel: Petrol | Power: 155.0 kW | Price: €35,500 | Seller: Vici-Automobile (4.9⭐) | Description: Not provided by seller.","['Accident-free', 'FR 08/2019', '82,300 km', '155 kW (211 hp)', 'Petrol']","['Accident-free', 'FR 08/2019', '82,300 km', '155 kW (211 hp)', 'Petrol']"
Ford,Ford Transit Custom,https://suchen.mobile.de/fahrzeuge/details.html?id=440682615&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=42&rd=100&ref=srp&refId=80d87fdb-6fda-9620-7ede-625a3ee94cba&s=Car&sb=rel&searchId=80d87fdb-6fda-9620-7ede-625a3ee94cba&vc=Car,2.0TDCI 320 Titanium X+XENON+NAVI,"27,490",27490,2022-02,False,3,130400,>100k,136.0,185.0,Diesel,Kamux Auto GmbH,4.3,656,"Ford | Ford Transit Custom | First registration: 2022-02 | Accident-free: No | Mileage: 130,400 km | Fuel: Diesel | Power: 136.0 kW | Price: €27,490 | Seller: Kamux Auto GmbH (4.3⭐) | Description: 2.0TDCI 320 Titanium X+XENON+NAVI","['FR 02/2022', '130,400 km', '136 kW (185 hp)', 'Diesel']","['FR 02/2022', '130,400 km', '136 kW (185 hp)', 'Diesel']"
Volkswagen,Volkswagen Golf Sportsvan,https://suchen.mobile.de/fahrzeuge/details.html?id=435436023&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=43&rd=100&ref=srp&refId=bb35f9f6-84f5-b37b-04ca-bfee39d8a473&s=Car&sb=rel&searchId=bb35f9f6-84f5-b37b-04ca-bfee39d8a473&vc=Car,VII Highline DSG AHK LED R-Line,"18,990",18990,2018-03,True,7,106300,>100k,110.0,150.0,Petrol,Auto Galerie in Probsteierhagen GmbH,4.6,20,"Volkswagen | Volkswagen Golf Sportsvan | First registration: 2018-03 | Accident-free: Yes | Mileage: 106,300 km | Fuel: Petrol | Power: 110.0 kW | Price: €18,990 | Seller: Auto Galerie in Probsteierhagen GmbH (4.6⭐) | Description: VII Highline DSG AHK LED R-Line","['Accident-free', 'FR 03/2018', '106,300 km', '110 kW (150 hp)', 'Petrol']","['Accident-free', 'FR 03/2018', '106,300 km', '110 kW (150 hp)', 'Petrol']"
BMW,BMW X1,https://suchen.mobile.de/fahrzeuge/details.html?id=441575187&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=43&rd=100&ref=srp&refId=bb35f9f6-84f5-b37b-04ca-bfee39d8a473&s=Car&sb=rel&searchId=bb35f9f6-84f5-b37b-04ca-bfee39d8a473&vc=Car,sDrive 20i Advantage Aut.*NAVI*TEMPO*PDC*SHZ*,"21,290",21290,2020-06,False,5,103888,>100k,141.0,192.0,Petrol,Autohero GmbH - Standort Hamburg,4.5,176,"BMW | BMW X1 | First registration: 2020-06 | Accident-free: No | Mileage: 103,888 km | Fuel: Petrol | Power: 141.0 kW | Price: €21,290 | Seller: Autohero GmbH - Standort Hamburg (4.5⭐) | Description: sDrive 20i Advantage Aut.*NAVI*TEMPO*PDC*SHZ*","['FR 06/2020', '103,888 km', '141 kW (192 hp)', 'Petrol']","['FR 06/2020', '103,888 km', '141 kW (192 hp)', 'Petrol']"
Mercedes-Benz,Mercedes-Benz E 400,https://suchen.mobile.de/fahrzeuge/details.html?id=441030726&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=43&rd=100&ref=srp&refId=bb35f9f6-84f5-b37b-04ca-bfee39d8a473&s=Car&sb=rel&searchId=bb35f9f6-84f5-b37b-04ca-bfee39d8a473&vc=Car,4Matic AMG-Airscarf/Multibeam/360/CarPlay,"39,790",39790,2018-06,True,7,104800,>100k,245.0,333.0,Petrol,H&M Automobile GmbH,4.9,126,"Mercedes-Benz | Mercedes-Benz E 400 | First registration: 2018-06 | Accident-free: Yes | Mileage: 104,800 km | Fuel: Petrol | Power: 245.0 kW | Price: €39,790 | Seller: H&M Automobile GmbH (4.9⭐) | Description: 4Matic AMG-Airscarf/Multibeam/360/CarPlay","['Accident-free', 'FR 06/2018', '104,800 km', '245 kW (333 hp)', 'Petrol']","['Accident-free', 'FR 06/2018', '104,800 km', '245 kW (333 hp)', 'Petrol']"
Skoda,Skoda Superb,https://suchen.mobile.de/fahrzeuge/details.html?id=442394849&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=43&rd=100&ref=srp&refId=bb35f9f6-84f5-b37b-04ca-bfee39d8a473&s=Car&sb=rel&searchId=bb35f9f6-84f5-b37b-04ca-bfee39d8a473&vc=Car,Not provided by seller.,"24,900",24900,2023-03,False,2,80480,50k-100k,110.0,150.0,Petrol,Kamux Auto GmbH,3.6,149,"Skoda | Skoda Superb | First registration: 2023-03 | Accident-free: No | Mileage: 80,480 km | Fuel: Petrol | Power: 110.0 kW | Price: €24,900 | Seller: Kamux Auto GmbH (3.6⭐) | Description: Not provided by seller.","['FR 03/2023', '80,480 km', '110 kW (150 hp)', 'Petrol']","['FR 03/2023', '80,480 km', '110 kW (150 hp)', 'Petrol']"
Mercedes-Benz,Mercedes-Benz E 250,https://suchen.mobile.de/fahrzeuge/details.html?id=432880078&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=43&rd=100&ref=srp&refId=bb35f9f6-84f5-b37b-04ca-bfee39d8a473&s=Car&sb=rel&searchId=bb35f9f6-84f5-b37b-04ca-bfee39d8a473&vc=Car,E -Klasse Cabrio E 250 CGI BlueEfficiency,"16,599",16599,2011-07,False,14,65000,50k-100k,150.0,204.0,Petrol,G&O Autohandel,3.8,60,"Mercedes-Benz | Mercedes-Benz E 250 | First registration: 2011-07 | Accident-free: No | Mileage: 65,000 km | Fuel: Petrol | Power: 150.0 kW | Price: €16,599 | Seller: G&O Autohandel (3.8⭐) | Description: E -Klasse Cabrio E 250 CGI BlueEfficiency","['FR 07/2011', '65,000 km', '150 kW (204 hp)', 'Petrol']","['FR 07/2011', '65,000 km', '150 kW (204 hp)', 'Petrol']"
Volkswagen,Volkswagen Tiguan,https://suchen.mobile.de/fahrzeuge/details.html?id=441849814&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=43&rd=100&ref=srp&refId=bb35f9f6-84f5-b37b-04ca-bfee39d8a473&s=Car&sb=rel&searchId=bb35f9f6-84f5-b37b-04ca-bfee39d8a473&vc=Car,"2.0 TDI R Line IQ.DRIVE ACC,AHK,LED","25,900",25900,2019-12,True,5,88000,50k-100k,110.0,150.0,Diesel,Wilhelmsen AutoMix GmbH,4.7,99,"Volkswagen | Volkswagen Tiguan | First registration: 2019-12 | Accident-free: Yes | Mileage: 88,000 km | Fuel: Diesel | Power: 110.0 kW | Price: €25,900 | Seller: Wilhelmsen AutoMix GmbH (4.7⭐) | Description: 2.0 TDI R Line IQ.DRIVE ACC,AHK,LED","['Accident-free', 'FR 12/2019', '88,000 km', '110 kW (150 hp)', 'Diesel']","['Accident-free', 'FR 12/2019', '88,000 km', '110 kW (150 hp)', 'Diesel']"
Audi,Audi A6,https://suchen.mobile.de/fahrzeuge/details.html?id=442522698&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=43&rd=100&ref=srp&refId=bb35f9f6-84f5-b37b-04ca-bfee39d8a473&s=Car&sb=rel&searchId=bb35f9f6-84f5-b37b-04ca-bfee39d8a473&vc=Car,Not provided by seller.,"29,900",29900,2020-02,True,5,95166,50k-100k,150.0,204.0,Diesel,H&S Automobile Hamburg GMBH,4.6,102,"Audi | Audi A6 | First registration: 2020-02 | Accident-free: Yes | Mileage: 95,166 km | Fuel: Diesel | Power: 150.0 kW | Price: €29,900 | Seller: H&S Automobile Hamburg GMBH (4.6⭐) | Description: Not provided by seller.","['Accident-free', 'FR 02/2020', '95,166 km', '150 kW (204 hp)', 'Diesel']","['Accident-free', 'FR 02/2020', '95,166 km', '150 kW (204 hp)', 'Diesel']"
BMW,BMW 530,https://suchen.mobile.de/fahrzeuge/details.html?id=440472854&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=43&rd=100&ref=srp&refId=bb35f9f6-84f5-b37b-04ca-bfee39d8a473&s=Car&sb=rel&searchId=bb35f9f6-84f5-b37b-04ca-bfee39d8a473&vc=Car,d Touring Aut. AHK ACC LEDER KOMFORTSITZ,"24,900",24900,2018-11,True,7,99500,50k-100k,195.0,265.0,Diesel,Karl Raudzus & Söhne GmbH & Co.KG,5,31,"BMW | BMW 530 | First registration: 2018-11 | Accident-free: Yes | Mileage: 99,500 km | Fuel: Diesel | Power: 195.0 kW | Price: €24,900 | Seller: Karl Raudzus & Söhne GmbH & Co.KG (5⭐) | Description: d Touring Aut. AHK ACC LEDER KOMFORTSITZ","['Accident-free', 'FR 11/2018', '99,500 km', '195 kW (265 hp)', 'Diesel']","['Accident-free', 'FR 11/2018', '99,500 km', '195 kW (265 hp)', 'Diesel']"
Mercedes-Benz,Mercedes-Benz A 200,https://suchen.mobile.de/fahrzeuge/details.html?id=441267417&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=43&rd=100&ref=srp&refId=bb35f9f6-84f5-b37b-04ca-bfee39d8a473&s=Car&sb=rel&searchId=bb35f9f6-84f5-b37b-04ca-bfee39d8a473&vc=Car,CDI/AUTOMATIK/LED/STDHZG/AHK/KAMERA/1HAND,"17,490",17490,2017-01,True,8,109800,>100k,100.0,136.0,Diesel,Förde Autohandel,4.3,35,"Mercedes-Benz | Mercedes-Benz A 200 | First registration: 2017-01 | Accident-free: Yes | Mileage: 109,800 km | Fuel: Diesel | Power: 100.0 kW | Price: €17,490 | Seller: Förde Autohandel (4.3⭐) | Description: CDI/AUTOMATIK/LED/STDHZG/AHK/KAMERA/1HAND","['Accident-free', 'FR 01/2017', '109,800 km', '100 kW (136 hp)', 'Diesel']","['Accident-free', 'FR 01/2017', '109,800 km', '100 kW (136 hp)', 'Diesel']"
Mercedes-Benz,Mercedes-Benz CLA 220,https://suchen.mobile.de/fahrzeuge/details.html?id=442574201&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=43&rd=100&ref=srp&refId=bb35f9f6-84f5-b37b-04ca-bfee39d8a473&s=Car&sb=rel&searchId=bb35f9f6-84f5-b37b-04ca-bfee39d8a473&vc=Car,Not provided by seller.,"29,400",29400,2020-02,False,5,67000,50k-100k,140.0,190.0,Diesel,ELBE AUTOGALERIE,4.1,35,"Mercedes-Benz | Mercedes-Benz CLA 220 | First registration: 2020-02 | Accident-free: No | Mileage: 67,000 km | Fuel: Diesel | Power: 140.0 kW | Price: €29,400 | Seller: ELBE AUTOGALERIE (4.1⭐) | Description: Not provided by seller.","['FR 02/2020', '67,000 km', '140 kW (190 hp)', 'Diesel']","['FR 02/2020', '67,000 km', '140 kW (190 hp)', 'Diesel']"
Audi,Audi A5,https://suchen.mobile.de/fahrzeuge/details.html?id=441502644&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=43&rd=100&ref=srp&refId=bb35f9f6-84f5-b37b-04ca-bfee39d8a473&s=Car&sb=rel&searchId=bb35f9f6-84f5-b37b-04ca-bfee39d8a473&vc=Car,Sportback 40 TFSI Sport Aut.*NAVI*TEMPO*LED*,"25,590",25590,2019-05,True,6,87743,50k-100k,140.0,190.0,Petrol,Autohero GmbH - Standort Hamburg,4.5,176,"Audi | Audi A5 | First registration: 2019-05 | Accident-free: Yes | Mileage: 87,743 km | Fuel: Petrol | Power: 140.0 kW | Price: €25,590 | Seller: Autohero GmbH - Standort Hamburg (4.5⭐) | Description: Sportback 40 TFSI Sport Aut.*NAVI*TEMPO*LED*","['Accident-free', 'FR 05/2019', '87,743 km', '140 kW (190 hp)', 'Petrol']","['Accident-free', 'FR 05/2019', '87,743 km', '140 kW (190 hp)', 'Petrol']"
BMW,BMW X2,https://suchen.mobile.de/fahrzeuge/details.html?id=442469345&action=eyeCatcher&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=43&rd=100&ref=srp&refId=bb35f9f6-84f5-b37b-04ca-bfee39d8a473&s=Car&sb=rel&searchId=bb35f9f6-84f5-b37b-04ca-bfee39d8a473&vc=Car,Not provided by seller.,"20,980",20980,2019-03,False,6,74830,50k-100k,141.0,192.0,Petrol,Albert Bauer GmbH,4.6,45,"BMW | BMW X2 | First registration: 2019-03 | Accident-free: No | Mileage: 74,830 km | Fuel: Petrol | Power: 141.0 kW | Price: €20,980 | Seller: Albert Bauer GmbH (4.6⭐) | Description: Not provided by seller.","['FR 03/2019', '74,830 km', '141 kW (192 hp)', 'Petrol']","['FR 03/2019', '74,830 km', '141 kW (192 hp)', 'Petrol']"
Opel,Opel Insignia,https://suchen.mobile.de/fahrzeuge/details.html?id=441361072&action=eyeCatcher&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=43&rd=100&ref=srp&refId=bb35f9f6-84f5-b37b-04ca-bfee39d8a473&s=Car&sb=rel&searchId=bb35f9f6-84f5-b37b-04ca-bfee39d8a473&vc=Car,2.0CDTI ST Aut.Business Elegance+AHK,"19,750",19750,2021-07,False,4,94078,50k-100k,128.0,174.0,Diesel,Kamux Auto GmbH,4.9,75,"Opel | Opel Insignia | First registration: 2021-07 | Accident-free: No | Mileage: 94,078 km | Fuel: Diesel | Power: 128.0 kW | Price: €19,750 | Seller: Kamux Auto GmbH (4.9⭐) | Description: 2.0CDTI ST Aut.Business Elegance+AHK","['FR 07/2021', '94,078 km', '128 kW (174 hp)', 'Diesel']","['FR 07/2021', '94,078 km', '128 kW (174 hp)', 'Diesel']"
Mercedes-Benz,Mercedes-Benz A 250,https://suchen.mobile.de/fahrzeuge/details.html?id=441064090&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=43&rd=100&ref=srp&refId=bb35f9f6-84f5-b37b-04ca-bfee39d8a473&s=Car&sb=rel&searchId=bb35f9f6-84f5-b37b-04ca-bfee39d8a473&vc=Car,e Kompaktlimousine KAMERA PANO SPUR PDC,"19,260",19260,2020-10,True,5,135404,>100k,118.0,160.0,Petrol,Süverkrüp Automobile GmbH & Co KG Mercedes-Benz Kiel,4.5,237,"Mercedes-Benz | Mercedes-Benz A 250 | First registration: 2020-10 | Accident-free: Yes | Mileage: 135,404 km | Fuel: Petrol | Power: 118.0 kW | Price: €19,260 | Seller: Süverkrüp Automobile GmbH & Co KG Mercedes-Benz Kiel (4.5⭐) | Description: e Kompaktlimousine KAMERA PANO SPUR PDC","['Accident-free', 'FR 10/2020', '135,404 km', '118 kW (160 hp)', 'Petrol']","['Accident-free', 'FR 10/2020', '135,404 km', '118 kW (160 hp)', 'Petrol']"
Audi,Audi A4,https://suchen.mobile.de/fahrzeuge/details.html?id=438941664&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=43&rd=100&ref=srp&refId=bb35f9f6-84f5-b37b-04ca-bfee39d8a473&s=Car&sb=rel&searchId=bb35f9f6-84f5-b37b-04ca-bfee39d8a473&vc=Car,Avant 1.4 TFSI Sport aut 1.HAND+XENON+SITH,"18,998",18998,2018-05,False,7,62677,50k-100k,110.0,150.0,Petrol,CMA Car Management Arat,4.3,274,"Audi | Audi A4 | First registration: 2018-05 | Accident-free: No | Mileage: 62,677 km | Fuel: Petrol | Power: 110.0 kW | Price: €18,998 | Seller: CMA Car Management Arat (4.3⭐) | Description: Avant 1.4 TFSI Sport aut 1.HAND+XENON+SITH","['FR 05/2018', '62,677 km', '110 kW (150 hp)', 'Petrol']","['FR 05/2018', '62,677 km', '110 kW (150 hp)', 'Petrol']"
BMW,BMW X3,https://suchen.mobile.de/fahrzeuge/details.html?id=442522342&action=eyeCatcher&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=43&rd=100&ref=srp&refId=bb35f9f6-84f5-b37b-04ca-bfee39d8a473&s=Car&sb=rel&searchId=bb35f9f6-84f5-b37b-04ca-bfee39d8a473&vc=Car,Not provided by seller.,"17,900",17900,2014-07,True,11,127000,>100k,110.0,150.0,Diesel,CZ-Fahrzeugforum GbR,4.5,48,"BMW | BMW X3 | First registration: 2014-07 | Accident-free: Yes | Mileage: 127,000 km | Fuel: Diesel | Power: 110.0 kW | Price: €17,900 | Seller: CZ-Fahrzeugforum GbR (4.5⭐) | Description: Not provided by seller.","['Accident-free', 'FR 07/2014', '127,000 km', '110 kW (150 hp)', 'Diesel']","['Accident-free', 'FR 07/2014', '127,000 km', '110 kW (150 hp)', 'Diesel']"
Audi,Audi A5,https://suchen.mobile.de/fahrzeuge/details.html?id=441650428&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=43&rd=100&ref=srp&refId=bb35f9f6-84f5-b37b-04ca-bfee39d8a473&s=Car&sb=rel&searchId=bb35f9f6-84f5-b37b-04ca-bfee39d8a473&vc=Car,1.8 TFSI*NAVI*XENON*PDC*SHZ,"19,790",19790,2016-04,True,9,77934,50k-100k,130.0,177.0,Petrol,Autohero GmbH - Standort Hamburg,4.5,176,"Audi | Audi A5 | First registration: 2016-04 | Accident-free: Yes | Mileage: 77,934 km | Fuel: Petrol | Power: 130.0 kW | Price: €19,790 | Seller: Autohero GmbH - Standort Hamburg (4.5⭐) | Description: 1.8 TFSI*NAVI*XENON*PDC*SHZ","['Accident-free', 'FR 04/2016', '77,934 km', '130 kW (177 hp)', 'Petrol']","['Accident-free', 'FR 04/2016', '77,934 km', '130 kW (177 hp)', 'Petrol']"
Mercedes-Benz,Mercedes-Benz E 350,https://suchen.mobile.de/fahrzeuge/details.html?id=442500628&action=eyeCatcher&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=43&rd=100&ref=srp&refId=bb35f9f6-84f5-b37b-04ca-bfee39d8a473&s=Car&sb=rel&searchId=bb35f9f6-84f5-b37b-04ca-bfee39d8a473&vc=Car,Not provided by seller.,"15,990",15990,2010-04,True,15,81000,50k-100k,215.0,292.0,Petrol,Autohaus Avesta,4.5,84,"Mercedes-Benz | Mercedes-Benz E 350 | First registration: 2010-04 | Accident-free: Yes | Mileage: 81,000 km | Fuel: Petrol | Power: 215.0 kW | Price: €15,990 | Seller: Autohaus Avesta (4.5⭐) | Description: Not provided by seller.","['Accident-free', 'FR 04/2010', '81,000 km', '215 kW (292 hp)', 'Petrol']","['Accident-free', 'FR 04/2010', '81,000 km', '215 kW (292 hp)', 'Petrol']"
Mercedes-Benz,Mercedes-Benz GLA 200,https://suchen.mobile.de/fahrzeuge/details.html?id=442132103&action=eyeCatcher&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=43&rd=100&ref=srp&refId=bb35f9f6-84f5-b37b-04ca-bfee39d8a473&s=Car&sb=rel&searchId=bb35f9f6-84f5-b37b-04ca-bfee39d8a473&vc=Car,DCT - Urban Sport Utility Vehicle,"24,500",24500,2019-03,True,6,59000,50k-100k,115.0,156.0,Petrol,"23569 Lübeck, Private Seller",,,"Mercedes-Benz | Mercedes-Benz GLA 200 | First registration: 2019-03 | Accident-free: Yes | Mileage: 59,000 km | Fuel: Petrol | Power: 115.0 kW | Price: €24,500 | Seller: 23569 Lübeck, Private Seller | Description: DCT - Urban Sport Utility Vehicle","['Accident-free', 'FR 03/2019', '59,000 km', '115 kW (156 hp)', 'Petrol']","['Accident-free', 'FR 03/2019', '59,000 km', '115 kW (156 hp)', 'Petrol']"
